date,hour,day_of_week,day_name,is_weekend,is_rush_hour,route_name,distance_km,normal_duration_min,current_duration_min,delay_min,traffic_level,traffic_label
2026-02-04,14,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,71.8,46.8,4,Severe
2026-02-04,14,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,52.1,30.1,3,Heavy
2026-02-04,14,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,29.4,-0.6,1,Light
2026-02-04,14,2,Wednesday,False,False,Ikorodu Road,14.0,24,33.5,9.5,2,Moderate
2026-02-04,14,2,Wednesday,False,False,Oshodi Junction,8.5,15,40.2,25.2,3,Heavy
2026-02-04,14,2,Wednesday,False,False,Obalende-CMS,6.2,12,13.0,1.0,2,Moderate
2026-02-04,14,2,Wednesday,False,False,Otedola Bridge,9.0,16,62.7,46.7,4,Severe
2026-02-04,14,2,Wednesday,False,False,Ajah,10.5,20,29.8,9.8,2,Moderate
2026-02-04,14,2,Wednesday,False,False,Iyana Iba,11.0,19,26.2,7.2,2,Moderate
2026-02-04,15,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,16.3,-1.7,1,Light
2026-02-04,15,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,39.7,14.7,2,Moderate
2026-02-04,15,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,30.2,8.2,2,Moderate
2026-02-04,15,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,46.2,16.2,2,Moderate
2026-02-04,15,2,Wednesday,False,False,Ikorodu Road,14.0,24,37.5,13.5,2,Moderate
2026-02-04,15,2,Wednesday,False,False,Oshodi Junction,8.5,15,52.6,37.6,4,Severe
2026-02-04,15,2,Wednesday,False,False,Obalende-CMS,6.2,12,19.3,7.3,2,Moderate
2026-02-04,15,2,Wednesday,False,False,Otedola Bridge,9.0,16,44.7,28.7,3,Heavy
2026-02-04,15,2,Wednesday,False,False,Ajah,10.5,20,25.2,5.2,2,Moderate
2026-02-04,15,2,Wednesday,False,False,Iyana Iba,11.0,19,18.7,-0.3,1,Light
2026-02-04,16,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,30.0,12.0,2,Moderate
2026-02-04,16,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,36.8,11.8,2,Moderate
2026-02-04,16,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,57.8,35.8,3,Heavy
2026-02-04,16,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,45.8,15.8,2,Moderate
2026-02-04,16,2,Wednesday,False,False,Ikorodu Road,14.0,24,34.8,10.8,2,Moderate
2026-02-04,16,2,Wednesday,False,False,Oshodi Junction,8.5,15,59.1,44.1,4,Severe
2026-02-04,16,2,Wednesday,False,False,Obalende-CMS,6.2,12,20.6,8.6,2,Moderate
2026-02-04,16,2,Wednesday,False,False,Otedola Bridge,9.0,16,44.9,28.9,3,Heavy
2026-02-04,16,2,Wednesday,False,False,Ajah,10.5,20,32.1,12.1,2,Moderate
2026-02-04,16,2,Wednesday,False,False,Iyana Iba,11.0,19,50.7,31.7,3,Heavy
2026-02-04,17,2,Wednesday,False,True,Third Mainland Bridge,11.8,18,65.4,47.4,4,Severe
2026-02-04,17,2,Wednesday,False,True,Lekki-Epe Expressway,15.2,25,74.4,49.4,4,Severe
2026-02-04,17,2,Wednesday,False,True,Apapa-Oshodi Expressway,12.5,22,87.3,65.3,4,Severe
2026-02-04,17,2,Wednesday,False,True,Lagos-Ibadan Expressway,18.0,30,80.9,50.9,4,Severe
2026-02-04,17,2,Wednesday,False,True,Ikorodu Road,14.0,24,77.8,53.8,4,Severe
2026-02-04,17,2,Wednesday,False,True,Oshodi Junction,8.5,15,53.0,38.0,4,Severe
2026-02-04,17,2,Wednesday,False,True,Obalende-CMS,6.2,12,38.3,26.3,4,Severe
2026-02-04,17,2,Wednesday,False,True,Otedola Bridge,9.0,16,70.3,54.3,4,Severe
2026-02-04,17,2,Wednesday,False,True,Ajah,10.5,20,64.4,44.4,4,Severe
2026-02-04,17,2,Wednesday,False,True,Iyana Iba,11.0,19,50.5,31.5,3,Heavy
2026-02-04,18,2,Wednesday,False,True,Third Mainland Bridge,11.8,18,61.0,43.0,4,Severe
2026-02-04,18,2,Wednesday,False,True,Lekki-Epe Expressway,15.2,25,77.6,52.6,4,Severe
2026-02-04,18,2,Wednesday,False,True,Apapa-Oshodi Expressway,12.5,22,86.0,64.0,4,Severe
2026-02-04,18,2,Wednesday,False,True,Lagos-Ibadan Expressway,18.0,30,70.2,40.2,3,Heavy
2026-02-04,18,2,Wednesday,False,True,Ikorodu Road,14.0,24,72.5,48.5,4,Severe
2026-02-04,18,2,Wednesday,False,True,Oshodi Junction,8.5,15,53.1,38.1,4,Severe
2026-02-04,18,2,Wednesday,False,True,Obalende-CMS,6.2,12,33.9,21.9,3,Heavy
2026-02-04,18,2,Wednesday,False,True,Otedola Bridge,9.0,16,69.1,53.1,4,Severe
2026-02-04,18,2,Wednesday,False,True,Ajah,10.5,20,70.8,50.8,4,Severe
2026-02-04,18,2,Wednesday,False,True,Iyana Iba,11.0,19,58.5,39.5,4,Severe
2026-02-04,19,2,Wednesday,False,True,Third Mainland Bridge,11.8,18,60.8,42.8,4,Severe
2026-02-04,19,2,Wednesday,False,True,Lekki-Epe Expressway,15.2,25,77.3,52.3,4,Severe
2026-02-04,19,2,Wednesday,False,True,Apapa-Oshodi Expressway,12.5,22,54.7,32.7,3,Heavy
2026-02-04,19,2,Wednesday,False,True,Lagos-Ibadan Expressway,18.0,30,81.8,51.8,4,Severe
2026-02-04,19,2,Wednesday,False,True,Ikorodu Road,14.0,24,77.8,53.8,4,Severe
2026-02-04,19,2,Wednesday,False,True,Oshodi Junction,8.5,15,60.9,45.9,4,Severe
2026-02-04,19,2,Wednesday,False,True,Obalende-CMS,6.2,12,36.5,24.5,4,Severe
2026-02-04,19,2,Wednesday,False,True,Otedola Bridge,9.0,16,69.4,53.4,4,Severe
2026-02-04,19,2,Wednesday,False,True,Ajah,10.5,20,63.3,43.3,4,Severe
2026-02-04,19,2,Wednesday,False,True,Iyana Iba,11.0,19,57.1,38.1,4,Severe
2026-02-04,20,2,Wednesday,False,True,Third Mainland Bridge,11.8,18,43.1,25.1,3,Heavy
2026-02-04,20,2,Wednesday,False,True,Lekki-Epe Expressway,15.2,25,61.0,36.0,3,Heavy
2026-02-04,20,2,Wednesday,False,True,Apapa-Oshodi Expressway,12.5,22,51.1,29.1,3,Heavy
2026-02-04,20,2,Wednesday,False,True,Lagos-Ibadan Expressway,18.0,30,88.5,58.5,4,Severe
2026-02-04,20,2,Wednesday,False,True,Ikorodu Road,14.0,24,75.1,51.1,4,Severe
2026-02-04,20,2,Wednesday,False,True,Oshodi Junction,8.5,15,55.5,40.5,4,Severe
2026-02-04,20,2,Wednesday,False,True,Obalende-CMS,6.2,12,44.0,32.0,4,Severe
2026-02-04,20,2,Wednesday,False,True,Otedola Bridge,9.0,16,37.2,21.2,3,Heavy
2026-02-04,20,2,Wednesday,False,True,Ajah,10.5,20,63.9,43.9,4,Severe
2026-02-04,20,2,Wednesday,False,True,Iyana Iba,11.0,19,61.3,42.3,4,Severe
2026-02-04,21,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,15.6,-2.4,1,Light
2026-02-04,21,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,29.9,4.9,1,Light
2026-02-04,21,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,30.4,8.4,2,Moderate
2026-02-04,21,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,47.2,17.2,2,Moderate
2026-02-04,21,2,Wednesday,False,False,Ikorodu Road,14.0,24,40.3,16.3,2,Moderate
2026-02-04,21,2,Wednesday,False,False,Oshodi Junction,8.5,15,17.9,2.9,2,Moderate
2026-02-04,21,2,Wednesday,False,False,Obalende-CMS,6.2,12,8.8,-3.2,1,Light
2026-02-04,21,2,Wednesday,False,False,Otedola Bridge,9.0,16,20.8,4.8,2,Moderate
2026-02-04,21,2,Wednesday,False,False,Ajah,10.5,20,20.0,-0.0,1,Light
2026-02-04,21,2,Wednesday,False,False,Iyana Iba,11.0,19,19.7,0.7,1,Light
2026-02-04,22,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,19.4,1.4,1,Light
2026-02-04,22,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,23.6,-1.4,0,None
2026-02-04,22,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,29.0,7.0,2,Moderate
2026-02-04,22,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,26.2,-3.8,1,Light
2026-02-04,22,2,Wednesday,False,False,Ikorodu Road,14.0,24,20.3,-3.7,1,Light
2026-02-04,22,2,Wednesday,False,False,Oshodi Junction,8.5,15,19.1,4.1,2,Moderate
2026-02-04,22,2,Wednesday,False,False,Obalende-CMS,6.2,12,8.4,-3.6,1,Light
2026-02-04,22,2,Wednesday,False,False,Otedola Bridge,9.0,16,21.5,5.5,2,Moderate
2026-02-04,22,2,Wednesday,False,False,Ajah,10.5,20,14.1,-5.9,0,None
2026-02-04,22,2,Wednesday,False,False,Iyana Iba,11.0,19,17.8,-1.2,0,None
2026-02-04,23,2,Wednesday,False,False,Third Mainland Bridge,11.8,18,31.7,13.7,2,Moderate
2026-02-04,23,2,Wednesday,False,False,Lekki-Epe Expressway,15.2,25,42.1,17.1,2,Moderate
2026-02-04,23,2,Wednesday,False,False,Apapa-Oshodi Expressway,12.5,22,32.6,10.6,2,Moderate
2026-02-04,23,2,Wednesday,False,False,Lagos-Ibadan Expressway,18.0,30,26.9,-3.1,0,None
2026-02-04,23,2,Wednesday,False,False,Ikorodu Road,14.0,24,28.6,4.6,1,Light
2026-02-04,23,2,Wednesday,False,False,Oshodi Junction,8.5,15,24.6,9.6,2,Moderate
2026-02-04,23,2,Wednesday,False,False,Obalende-CMS,6.2,12,8.7,-3.3,1,Light
2026-02-04,23,2,Wednesday,False,False,Otedola Bridge,9.0,16,28.8,12.8,2,Moderate
2026-02-04,23,2,Wednesday,False,False,Ajah,10.5,20,14.0,-6.0,0,None
2026-02-04,23,2,Wednesday,False,False,Iyana Iba,11.0,19,20.7,1.7,1,Light
2026-02-05,0,3,Thursday,False,False,Third Mainland Bridge,11.8,18,61.2,43.2,4,Severe
2026-02-05,0,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,73.4,48.4,4,Severe
2026-02-05,0,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,19.4,-2.6,1,Light
2026-02-05,0,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,27.0,-3.0,0,None
2026-02-05,0,3,Thursday,False,False,Ikorodu Road,14.0,24,22.7,-1.3,0,None
2026-02-05,0,3,Thursday,False,False,Oshodi Junction,8.5,15,22.9,7.9,2,Moderate
2026-02-05,0,3,Thursday,False,False,Obalende-CMS,6.2,12,8.4,-3.6,0,None
2026-02-05,0,3,Thursday,False,False,Otedola Bridge,9.0,16,20.8,4.8,1,Light
2026-02-05,0,3,Thursday,False,False,Ajah,10.5,20,20.9,0.9,0,None
2026-02-05,0,3,Thursday,False,False,Iyana Iba,11.0,19,17.5,-1.5,1,Light
2026-02-05,1,3,Thursday,False,False,Third Mainland Bridge,11.8,18,16.5,-1.5,1,Light
2026-02-05,1,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,22.0,-3.0,0,None
2026-02-05,1,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,23.4,1.4,1,Light
2026-02-05,1,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,21.4,-8.6,0,None
2026-02-05,1,3,Thursday,False,False,Ikorodu Road,14.0,24,16.8,-7.2,0,None
2026-02-05,1,3,Thursday,False,False,Oshodi Junction,8.5,15,11.4,-3.6,1,Light
2026-02-05,1,3,Thursday,False,False,Obalende-CMS,6.2,12,12.3,0.3,0,None
2026-02-05,1,3,Thursday,False,False,Otedola Bridge,9.0,16,17.6,1.6,1,Light
2026-02-05,1,3,Thursday,False,False,Ajah,10.5,20,20.4,0.4,0,None
2026-02-05,1,3,Thursday,False,False,Iyana Iba,11.0,19,13.3,-5.7,0,None
2026-02-05,2,3,Thursday,False,False,Third Mainland Bridge,11.8,18,67.8,49.8,4,Severe
2026-02-05,2,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,20.9,-4.1,0,None
2026-02-05,2,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,17.9,-4.1,1,Light
2026-02-05,2,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,23.9,-6.1,0,None
2026-02-05,2,3,Thursday,False,False,Ikorodu Road,14.0,24,75.8,51.8,4,Severe
2026-02-05,2,3,Thursday,False,False,Oshodi Junction,8.5,15,24.7,9.7,2,Moderate
2026-02-05,2,3,Thursday,False,False,Obalende-CMS,6.2,12,9.3,-2.7,0,None
2026-02-05,2,3,Thursday,False,False,Otedola Bridge,9.0,16,19.6,3.6,1,Light
2026-02-05,2,3,Thursday,False,False,Ajah,10.5,20,14.0,-6.0,0,None
2026-02-05,2,3,Thursday,False,False,Iyana Iba,11.0,19,19.9,0.9,0,None
2026-02-05,3,3,Thursday,False,False,Third Mainland Bridge,11.8,18,12.7,-5.3,0,None
2026-02-05,3,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,24.7,-0.3,0,None
2026-02-05,3,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,21.9,-0.1,1,Light
2026-02-05,3,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,23.7,-6.3,0,None
2026-02-05,3,3,Thursday,False,False,Ikorodu Road,14.0,24,19.3,-4.7,0,None
2026-02-05,3,3,Thursday,False,False,Oshodi Junction,8.5,15,58.6,43.6,4,Severe
2026-02-05,3,3,Thursday,False,False,Obalende-CMS,6.2,12,11.9,-0.1,1,Light
2026-02-05,3,3,Thursday,False,False,Otedola Bridge,9.0,16,18.6,2.6,1,Light
2026-02-05,3,3,Thursday,False,False,Ajah,10.5,20,23.0,3.0,1,Light
2026-02-05,3,3,Thursday,False,False,Iyana Iba,11.0,19,61.9,42.9,4,Severe
2026-02-05,4,3,Thursday,False,False,Third Mainland Bridge,11.8,18,12.6,-5.4,0,None
2026-02-05,4,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,24.6,-0.4,1,Light
2026-02-05,4,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,21.3,-0.7,1,Light
2026-02-05,4,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,28.6,-1.4,0,None
2026-02-05,4,3,Thursday,False,False,Ikorodu Road,14.0,24,21.8,-2.2,0,None
2026-02-05,4,3,Thursday,False,False,Oshodi Junction,8.5,15,14.3,-0.7,1,Light
2026-02-05,4,3,Thursday,False,False,Obalende-CMS,6.2,12,10.8,-1.2,0,None
2026-02-05,4,3,Thursday,False,False,Otedola Bridge,9.0,16,25.7,9.7,2,Moderate
2026-02-05,4,3,Thursday,False,False,Ajah,10.5,20,20.7,0.7,0,None
2026-02-05,4,3,Thursday,False,False,Iyana Iba,11.0,19,13.3,-5.7,0,None
2026-02-05,5,3,Thursday,False,False,Third Mainland Bridge,11.8,18,13.9,-4.1,1,Light
2026-02-05,5,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,18.8,-6.2,0,None
2026-02-05,5,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,17.2,-4.8,1,Light
2026-02-05,5,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,21.0,-9.0,0,None
2026-02-05,5,3,Thursday,False,False,Ikorodu Road,14.0,24,17.2,-6.8,0,None
2026-02-05,5,3,Thursday,False,False,Oshodi Junction,8.5,15,10.5,-4.5,1,Light
2026-02-05,5,3,Thursday,False,False,Obalende-CMS,6.2,12,8.4,-3.6,0,None
2026-02-05,5,3,Thursday,False,False,Otedola Bridge,9.0,16,16.5,0.5,1,Light
2026-02-05,5,3,Thursday,False,False,Ajah,10.5,20,14.0,-6.0,0,None
2026-02-05,5,3,Thursday,False,False,Iyana Iba,11.0,19,18.6,-0.4,0,None
2026-02-05,6,3,Thursday,False,False,Third Mainland Bridge,11.8,18,23.0,5.0,2,Moderate
2026-02-05,6,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,29.6,4.6,1,Light
2026-02-05,6,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,28.9,6.9,2,Moderate
2026-02-05,6,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,40.2,10.2,2,Moderate
2026-02-05,6,3,Thursday,False,False,Ikorodu Road,14.0,24,25.8,1.8,1,Light
2026-02-05,6,3,Thursday,False,False,Oshodi Junction,8.5,15,25.3,10.3,2,Moderate
2026-02-05,6,3,Thursday,False,False,Obalende-CMS,6.2,12,8.4,-3.6,0,None
2026-02-05,6,3,Thursday,False,False,Otedola Bridge,9.0,16,24.9,8.9,2,Moderate
2026-02-05,6,3,Thursday,False,False,Ajah,10.5,20,19.7,-0.3,1,Light
2026-02-05,6,3,Thursday,False,False,Iyana Iba,11.0,19,21.9,2.9,1,Light
2026-02-05,7,3,Thursday,False,True,Third Mainland Bridge,11.8,18,67.0,49.0,4,Severe
2026-02-05,7,3,Thursday,False,True,Lekki-Epe Expressway,15.2,25,75.4,50.4,4,Severe
2026-02-05,7,3,Thursday,False,True,Apapa-Oshodi Expressway,12.5,22,85.0,63.0,4,Severe
2026-02-05,7,3,Thursday,False,True,Lagos-Ibadan Expressway,18.0,30,80.6,50.6,4,Severe
2026-02-05,7,3,Thursday,False,True,Ikorodu Road,14.0,24,55.1,31.1,3,Heavy
2026-02-05,7,3,Thursday,False,True,Oshodi Junction,8.5,15,40.6,25.6,3,Heavy
2026-02-05,7,3,Thursday,False,True,Obalende-CMS,6.2,12,34.6,22.6,4,Severe
2026-02-05,7,3,Thursday,False,True,Otedola Bridge,9.0,16,62.4,46.4,4,Severe
2026-02-05,7,3,Thursday,False,True,Ajah,10.5,20,72.2,52.2,4,Severe
2026-02-05,7,3,Thursday,False,True,Iyana Iba,11.0,19,63.4,44.4,4,Severe
2026-02-05,8,3,Thursday,False,True,Third Mainland Bridge,11.8,18,64.3,46.3,4,Severe
2026-02-05,8,3,Thursday,False,True,Lekki-Epe Expressway,15.2,25,76.2,51.2,4,Severe
2026-02-05,8,3,Thursday,False,True,Apapa-Oshodi Expressway,12.5,22,86.9,64.9,4,Severe
2026-02-05,8,3,Thursday,False,True,Lagos-Ibadan Expressway,18.0,30,81.9,51.9,4,Severe
2026-02-05,8,3,Thursday,False,True,Ikorodu Road,14.0,24,77.0,53.0,4,Severe
2026-02-05,8,3,Thursday,False,True,Oshodi Junction,8.5,15,57.3,42.3,4,Severe
2026-02-05,8,3,Thursday,False,True,Obalende-CMS,6.2,12,26.6,14.6,3,Heavy
2026-02-05,8,3,Thursday,False,True,Otedola Bridge,9.0,16,68.8,52.8,4,Severe
2026-02-05,8,3,Thursday,False,True,Ajah,10.5,20,72.2,52.2,4,Severe
2026-02-05,8,3,Thursday,False,True,Iyana Iba,11.0,19,60.1,41.1,4,Severe
2026-02-05,9,3,Thursday,False,True,Third Mainland Bridge,11.8,18,63.5,45.5,4,Severe
2026-02-05,9,3,Thursday,False,True,Lekki-Epe Expressway,15.2,25,72.2,47.2,4,Severe
2026-02-05,9,3,Thursday,False,True,Apapa-Oshodi Expressway,12.5,22,83.4,61.4,4,Severe
2026-02-05,9,3,Thursday,False,True,Lagos-Ibadan Expressway,18.0,30,84.4,54.4,4,Severe
2026-02-05,9,3,Thursday,False,True,Ikorodu Road,14.0,24,75.4,51.4,4,Severe
2026-02-05,9,3,Thursday,False,True,Oshodi Junction,8.5,15,53.0,38.0,4,Severe
2026-02-05,9,3,Thursday,False,True,Obalende-CMS,6.2,12,43.5,31.5,4,Severe
2026-02-05,9,3,Thursday,False,True,Otedola Bridge,9.0,16,68.4,52.4,4,Severe
2026-02-05,9,3,Thursday,False,True,Ajah,10.5,20,64.2,44.2,4,Severe
2026-02-05,9,3,Thursday,False,True,Iyana Iba,11.0,19,50.6,31.6,3,Heavy
2026-02-05,10,3,Thursday,False,True,Third Mainland Bridge,11.8,18,62.1,44.1,4,Severe
2026-02-05,10,3,Thursday,False,True,Lekki-Epe Expressway,15.2,25,78.1,53.1,4,Severe
2026-02-05,10,3,Thursday,False,True,Apapa-Oshodi Expressway,12.5,22,59.8,37.8,3,Heavy
2026-02-05,10,3,Thursday,False,True,Lagos-Ibadan Expressway,18.0,30,88.1,58.1,4,Severe
2026-02-05,10,3,Thursday,False,True,Ikorodu Road,14.0,24,74.7,50.7,4,Severe
2026-02-05,10,3,Thursday,False,True,Oshodi Junction,8.5,15,42.5,27.5,3,Heavy
2026-02-05,10,3,Thursday,False,True,Obalende-CMS,6.2,12,28.1,16.1,3,Heavy
2026-02-05,10,3,Thursday,False,True,Otedola Bridge,9.0,16,62.9,46.9,4,Severe
2026-02-05,10,3,Thursday,False,True,Ajah,10.5,20,63.9,43.9,4,Severe
2026-02-05,10,3,Thursday,False,True,Iyana Iba,11.0,19,62.3,43.3,4,Severe
2026-02-05,11,3,Thursday,False,False,Third Mainland Bridge,11.8,18,29.3,11.3,2,Moderate
2026-02-05,11,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,37.5,12.5,2,Moderate
2026-02-05,11,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,57.4,35.4,3,Heavy
2026-02-05,11,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,45.4,15.4,2,Moderate
2026-02-05,11,3,Thursday,False,False,Ikorodu Road,14.0,24,28.5,4.5,1,Light
2026-02-05,11,3,Thursday,False,False,Oshodi Junction,8.5,15,35.3,20.3,3,Heavy
2026-02-05,11,3,Thursday,False,False,Obalende-CMS,6.2,12,29.7,17.7,3,Heavy
2026-02-05,11,3,Thursday,False,False,Otedola Bridge,9.0,16,38.4,22.4,3,Heavy
2026-02-05,11,3,Thursday,False,False,Ajah,10.5,20,64.8,44.8,4,Severe
2026-02-05,11,3,Thursday,False,False,Iyana Iba,11.0,19,23.8,4.8,2,Moderate
2026-02-05,12,3,Thursday,False,False,Third Mainland Bridge,11.8,18,17.4,-0.6,1,Light
2026-02-05,12,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,33.9,8.9,2,Moderate
2026-02-05,12,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,83.4,61.4,4,Severe
2026-02-05,12,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,49.5,19.5,2,Moderate
2026-02-05,12,3,Thursday,False,False,Ikorodu Road,14.0,24,56.7,32.7,3,Heavy
2026-02-05,12,3,Thursday,False,False,Oshodi Junction,8.5,15,54.9,39.9,4,Severe
2026-02-05,12,3,Thursday,False,False,Obalende-CMS,6.2,12,18.8,6.8,2,Moderate
2026-02-05,12,3,Thursday,False,False,Otedola Bridge,9.0,16,38.0,22.0,3,Heavy
2026-02-05,12,3,Thursday,False,False,Ajah,10.5,20,17.1,-2.9,1,Light
2026-02-05,12,3,Thursday,False,False,Iyana Iba,11.0,19,19.5,0.5,1,Light
2026-02-05,13,3,Thursday,False,False,Third Mainland Bridge,11.8,18,28.4,10.4,2,Moderate
2026-02-05,13,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,42.3,17.3,2,Moderate
2026-02-05,13,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,50.1,28.1,3,Heavy
2026-02-05,13,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,71.7,41.7,3,Heavy
2026-02-05,13,3,Thursday,False,False,Ikorodu Road,14.0,24,40.9,16.9,2,Moderate
2026-02-05,13,3,Thursday,False,False,Oshodi Junction,8.5,15,39.7,24.7,3,Heavy
2026-02-05,13,3,Thursday,False,False,Obalende-CMS,6.2,12,14.7,2.7,2,Moderate
2026-02-05,13,3,Thursday,False,False,Otedola Bridge,9.0,16,44.4,28.4,3,Heavy
2026-02-05,13,3,Thursday,False,False,Ajah,10.5,20,32.6,12.6,2,Moderate
2026-02-05,13,3,Thursday,False,False,Iyana Iba,11.0,19,27.0,8.0,2,Moderate
2026-02-05,14,3,Thursday,False,False,Third Mainland Bridge,11.8,18,23.0,5.0,2,Moderate
2026-02-05,14,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,22.9,-2.1,1,Light
2026-02-05,14,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,58.1,36.1,3,Heavy
2026-02-05,14,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,42.3,12.3,2,Moderate
2026-02-05,14,3,Thursday,False,False,Ikorodu Road,14.0,24,31.9,7.9,2,Moderate
2026-02-05,14,3,Thursday,False,False,Oshodi Junction,8.5,15,36.1,21.1,3,Heavy
2026-02-05,14,3,Thursday,False,False,Obalende-CMS,6.2,12,15.4,3.4,2,Moderate
2026-02-05,14,3,Thursday,False,False,Otedola Bridge,9.0,16,37.6,21.6,3,Heavy
2026-02-05,14,3,Thursday,False,False,Ajah,10.5,20,32.8,12.8,2,Moderate
2026-02-05,14,3,Thursday,False,False,Iyana Iba,11.0,19,24.0,5.0,1,Light
2026-02-05,15,3,Thursday,False,False,Third Mainland Bridge,11.8,18,28.2,10.2,2,Moderate
2026-02-05,15,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,20.3,-4.7,1,Light
2026-02-05,15,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,51.0,29.0,3,Heavy
2026-02-05,15,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,27.4,-2.6,1,Light
2026-02-05,15,3,Thursday,False,False,Ikorodu Road,14.0,24,37.4,13.4,2,Moderate
2026-02-05,15,3,Thursday,False,False,Oshodi Junction,8.5,15,22.4,7.4,2,Moderate
2026-02-05,15,3,Thursday,False,False,Obalende-CMS,6.2,12,15.0,3.0,2,Moderate
2026-02-05,15,3,Thursday,False,False,Otedola Bridge,9.0,16,20.5,4.5,2,Moderate
2026-02-05,15,3,Thursday,False,False,Ajah,10.5,20,26.0,6.0,2,Moderate
2026-02-05,15,3,Thursday,False,False,Iyana Iba,11.0,19,29.6,10.6,2,Moderate
2026-02-05,16,3,Thursday,False,False,Third Mainland Bridge,11.8,18,28.1,10.1,2,Moderate
2026-02-05,16,3,Thursday,False,False,Lekki-Epe Expressway,15.2,25,28.9,3.9,1,Light
2026-02-05,16,3,Thursday,False,False,Apapa-Oshodi Expressway,12.5,22,52.3,30.3,3,Heavy
2026-02-05,16,3,Thursday,False,False,Lagos-Ibadan Expressway,18.0,30,42.5,12.5,2,Moderate
2026-02-05,16,3,Thursday,False,False,Ikorodu Road,14.0,24,40.3,16.3,2,Moderate
2026-02-05,16,3,Thursday,False,False,Oshodi Junction,8.5,15,53.9,38.9,4,Severe
2026-02-05,16,3,Thursday,False,False,Obalende-CMS,6.2,12,15.2,3.2,2,Moderate
2026-02-05,16,3,Thursday,False,False,Otedola Bridge,9.0,16,25.5,9.5,2,Moderate
2026-02-05,16,3,Thursday,False,False,Ajah,10.5,20,33.3,13.3,2,Moderate
2026-02-05,16,3,Thursday,False,False,Iyana Iba,11.0,19,25.3,6.3,2,Moderate
2026-02-05,17,3,Thursday,False,True,Third Mainland Bridge,11.8,18,49.5,31.5,3,Heavy
2026-02-05,17,3,Thursday,False,True,Lekki-Epe Expressway,15.2,25,78.6,53.6,4,Severe
2026-02-05,17,3,Thursday,False,True,Apapa-Oshodi Expressway,12.5,22,91.2,69.2,4,Severe
2026-02-05,17,3,Thursday,False,True,Lagos-Ibadan Expressway,18.0,30,82.2,52.2,4,Severe
